Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Haddock,Demersal,1.2754,1.0931,3871.52
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Hake,Demersal,0.1547,0.1413,429.85
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Herring,Pelagic,0.0112,0.0112,20.04
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Lemon Sole,Demersal,5.1581,4.9153,29562.03
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Ling,Demersal,0.1244,0.1098,360.27
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Lobsters,Shellfish,0.0145,0.0145,155.26
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Mackerel,Pelagic,0.015,0.015,33.45
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Megrim,Demersal,0.0604,0.0586,126.19
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Monks or Anglers,Demersal,3.1982,1.3149,10269.34
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Mullet,Demersal,0.0385,0.0385,478.05
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Other Demersal,Demersal,4.2685,3.9637,20697.95
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Other Shellfish,Shellfish,0.1821,0.1821,435.02
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Plaice,Demersal,2.024,1.9308,5010.5
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Pollack (Lythe),Demersal,0.0647,0.0558,240.83
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Scallops,Shellfish,4.4111,4.4111,173931.2851
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Skates and Rays,Demersal,0.4857,0.2679,489.41
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Sole,Demersal,0.3652,0.354,5363.76
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Squid,Shellfish,0.1385,0.1385,400.36
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Turbot,Demersal,0.1523,0.141,1796.62
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Whiting,Demersal,3.7152,3.1512,3649.84
7,Looe,Cornwall and Isles of Scilly,England,UK,Over10m,Witch,Demersal,0.0405,0.0387,103
7,Lossiemouth,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,1.8432,1.8432,4613.6
7,Lossiemouth,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,1.229,1.229,17350.8
7,Lossiemouth,North Eastern Scotland,Scotland,UK,10m&Under,Mackerel,Pelagic,2.992,2.992,3746.1
7,Lowestoft,East Anglia,England,UK,10m&Under,Bass,Demersal,0.0988,0.0977,1096.74
7,Lowestoft,East Anglia,England,UK,10m&Under,Cod,Demersal,0.0192,0.0165,46.05
7,Lowestoft,East Anglia,England,UK,10m&Under,Crabs,Shellfish,0.049,0.049,51.5
7,Lowestoft,East Anglia,England,UK,10m&Under,Dogfish,Demersal,0.102,0.102,145.8
7,Lowestoft,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.0522,0.0522,666.43
7,Lowestoft,East Anglia,England,UK,10m&Under,Mullet,Demersal,0.0062,0.0062,17.58
7,Lowestoft,East Anglia,England,UK,10m&Under,Other Demersal,Demersal,0.8198,0.7645,430.86
7,Lowestoft,East Anglia,England,UK,10m&Under,Plaice,Demersal,0.0028,0.0027,2.03
7,Lowestoft,East Anglia,England,UK,10m&Under,Skates and Rays,Demersal,1.8489,1.637,2722.67
7,Lowestoft,East Anglia,England,UK,10m&Under,Sole,Demersal,1.3168,1.2664,7149.52
7,Lowestoft,East Anglia,England,UK,10m&Under,Whelks,Shellfish,20.942,20.942,31413
7,Lowestoft,East Anglia,England,UK,10m&Under,Whiting,Demersal,0.0424,0.036,18
7,Lowestoft,East Anglia,England,UK,Over10m,Bass,Demersal,0.002,0.002,23.66
7,Lowestoft,East Anglia,England,UK,Over10m,Cod,Demersal,0.0014,0.0012,3.13
7,Lowestoft,East Anglia,England,UK,Over10m,Crabs,Shellfish,1.85,1.85,4162.5
7,Lowestoft,East Anglia,England,UK,Over10m,Dogfish,Demersal,0.09,0.09,24.3
7,Lowestoft,East Anglia,England,UK,Over10m,Lobsters,Shellfish,0.5,0.5,5785
7,Lowestoft,East Anglia,England,UK,Over10m,Other Demersal,Demersal,0.0212,0.0195,31.33
7,Lowestoft,East Anglia,England,UK,Over10m,Shrimps and Prawns,Shellfish,0.172,0.172,844.64
7,Lowestoft,East Anglia,England,UK,Over10m,Skates and Rays,Demersal,0.1185,0.105,193.53
7,Lowestoft,East Anglia,England,UK,Over10m,Sole,Demersal,0.0145,0.014,113.96
7,Lowestoft,East Anglia,England,UK,Over10m,Whelks,Shellfish,3.7,3.7,5550
7,Luing,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.71,0.71,1746.59
7,Luing,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.2518,0.2518,3827.34
7,Luing,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,2.4307,2.4307,14365.51
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Bream,Demersal,0.0006,0.0006,2.64
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.0101,0.0099,60.96
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Cod,Demersal,0.0007,0.0006,2.35
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,0.4857,0.4857,634.34
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Gurnard,Demersal,0.0022,0.0022,7.26
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Lemon Sole,Demersal,0.0003,0.0003,1.85
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.2222,0.2222,2661.33
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Mackerel,Pelagic,0.0021,0.0021,5.43
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Mullet,Demersal,0.0005,0.0005,2.85
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.0094,0.0085,32.31
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.0153,0.0145,44.34
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Scallops,Shellfish,0.2094,0.2094,489.7
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,0.4954,0.2374,770.8
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.0268,0.0257,199.45
7,Lulworth Cove,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.0029,0.0027,23.65
7,Lulworth Cove,Dorset and Somerset,England,UK,Over10m,Crabs,Shellfish,0.1502,0.1502,271.63
7,Lulworth Cove,Dorset and Somerset,England,UK,Over10m,Lobsters,Shellfish,0.1905,0.1905,2062.35
7,Lybster,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,5.2999,5.2999,13093.68
7,Lybster,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.1191,0.1191,1680.49
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,0.4501,0.4501,4970.45
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Bream,Demersal,0.0418,0.0418,226.09
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.0294,0.0286,252.28
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Cod,Demersal,0.0583,0.0541,238.22
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,0.4772,0.2507,865.33
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Gurnard,Demersal,0.0095,0.0095,7.11
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Lemon Sole,Demersal,0.0023,0.0022,13.2
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.2022,0.2022,2829.97
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Mackerel,Pelagic,0.0056,0.0056,15.52
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Monks or Anglers,Demersal,0.2517,0.0905,1033.05
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.0541,0.0485,86.93
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.2429,0.2333,614.85
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.3231,0.2614,1035.92
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Saithe,Demersal,0.0475,0.033,132
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Scallops,Shellfish,0.1512,0.1109,611
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,0.7426,0.356,964.6
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.7262,0.7017,12031.98
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.0126,0.0123,147.46
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Whelks,Shellfish,0.0101,0.0101,13.5
7,Lyme Regis,Dorset and Somerset,England,UK,10m&Under,Whiting,Demersal,0.001,0.0009,2.1
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Bass,Demersal,0.0989,0.0989,1154.97
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Bream,Demersal,0.7364,0.7364,3180.21
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Brill,Demersal,0.0265,0.0248,221.54
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Cod,Demersal,0.2112,0.1811,790.46
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Cuttlefish,Shellfish,0.0413,0.0413,256.22
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Gurnard,Demersal,0.4877,0.4877,735.21
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Horse Mackerel,Pelagic,0.0471,0.0471,23.08
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Lemon Sole,Demersal,0.0194,0.0187,98.88
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Lobsters,Shellfish,0.1009,0.1009,1322.41
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Mackerel,Pelagic,0.0881,0.0881,106.22
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Monks or Anglers,Demersal,0.199,0.0665,701.26
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Mullet,Demersal,0.0238,0.0238,124.97
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Other Demersal,Demersal,3.3981,3.2188,3225.79
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Plaice,Demersal,0.9783,0.9321,2763.17
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Pollack (Lythe),Demersal,0.1581,0.1355,432.36
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Skates and Rays,Demersal,7.0524,3.3752,7341.19
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Sole,Demersal,0.1105,0.1069,1790.4
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Squid,Shellfish,0.0149,0.0149,177.57
7,Lyme Regis,Dorset and Somerset,England,UK,Over10m,Turbot,Demersal,0.0169,0.0157,172.06
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.2161,0.2161,2816.77
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Bream,Demersal,0.0073,0.0073,63.76
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.0195,0.0183,119.72
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Crabs,Shellfish,1.1828,1.1828,3349.2
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Cuttlefish,Shellfish,0.0101,0.0101,69.22
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Dogfish,Demersal,0.0037,0.0037,18.86
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Gurnard,Demersal,0.0164,0.0164,11.8
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Horse Mackerel,Pelagic,0.0015,0.0015,1.14
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Lobsters,Shellfish,0.2853,0.2853,3387.71
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Mullet,Demersal,0.0018,0.0018,6.8
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Other Demersal,Demersal,0.0177,0.0167,19.75
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Plaice,Demersal,1.5719,1.497,4081.21
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Skates and Rays,Demersal,0.0962,0.0461,109.99
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,2.1378,2.0564,30235.39
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Turbot,Demersal,0.005,0.0048,49.61
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,10m&Under,Whelks,Shellfish,1.5504,1.5504,1860.48
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,Over10m,Crabs,Shellfish,0.72,0.72,1844.75
7,Lymington and Keyhaven,Hampshire and Isle of Wight,England,UK,Over10m,Lobsters,Shellfish,0.1214,0.1214,1479.32
7,Lytham St Annes,Lancashire,England,UK,10m&Under,Bass,Demersal,0.0173,0.0173,184.89
7,Lytham St Annes,Lancashire,England,UK,10m&Under,Dogfish,Demersal,0.0019,0.0014,2.45
7,Lytham St Annes,Lancashire,England,UK,10m&Under,Mullet,Demersal,0.0589,0.053,156.7
7,Lytham St Annes,Lancashire,England,UK,10m&Under,Other Demersal,Demersal,0.0005,0.0005,0.5
7,Lytham St Annes,Lancashire,England,UK,10m&Under,Plaice,Demersal,0.0301,0.0285,49.82
7,Lytham St Annes,Lancashire,England,UK,10m&Under,Shrimps and Prawns,Shellfish,0.08,0.08,2428.95
7,Lytham St Annes,Lancashire,England,UK,10m&Under,Sole,Demersal,0.0548,0.0529,359.04
7,Macduff,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,1.5932,1.5932,4029.65
7,Macduff,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.3453,0.3453,4886.58
7,Macduff,North Eastern Scotland,Scotland,UK,10m&Under,Mackerel,Pelagic,5.12,5.12,6724.78
7,Macduff,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,0.102,0.056,237.35
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Cod,Demersal,0.076,0.065,170.3
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Haddock,Demersal,3.4743,3.099,3633.09
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Halibut,Demersal,0.0454,0.042,317.1
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Lemon Sole,Demersal,0.0368,0.035,130.55
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Ling,Demersal,0.0342,0.03,50.4
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Mackerel,Pelagic,0.536,0.536,746.63
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.1098,0.09,297
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,2.6251,1.5291,7684.58
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Plaice,Demersal,0.294,0.28,527.85
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Saithe,Demersal,0.0119,0.01,7.8
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,12.9852,12.9852,29688.08
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,19.7243,19.7243,115608.43
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Whiting,Demersal,0.1416,0.12,194.4
7,Macduff,North Eastern Scotland,Scotland,UK,Over10m,Witch,Demersal,0.0191,0.018,15.48
7,Machrihanish,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.75,0.75,1892.52
7,Machrihanish,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.137,0.137,1792.17
7,Magheroarty,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,15.8274,15.8274,33698.97
7,Maidens,South Western Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.215,0.215,528.9
7,Maidens,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.184,0.184,2603.61
7,Maidens,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,7.2,7.2,61488
7,Maldon,Essex,England,UK,10m&Under,Bass,Demersal,0.004,0.004,0
7,Maldon,Essex,England,UK,10m&Under,Dogfish,Demersal,0.0724,0.0724,21.6
7,Maldon,Essex,England,UK,10m&Under,Gurnard,Demersal,0.0008,0.0008,0
7,Maldon,Essex,England,UK,10m&Under,Lobsters,Shellfish,0.0005,0.0005,0
7,Maldon,Essex,England,UK,10m&Under,Mullet,Demersal,0.0214,0.0214,0
7,Maldon,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.0332,0.0314,6.4
7,Maldon,Essex,England,UK,10m&Under,Plaice,Demersal,0.4232,0.403,285.6
7,Maldon,Essex,England,UK,10m&Under,Skates and Rays,Demersal,0.2835,0.2509,162.5
7,Maldon,Essex,England,UK,10m&Under,Sole,Demersal,0.0246,0.0238,154
7,Maldon,Essex,England,UK,10m&Under,Turbot,Demersal,0.0053,0.0049,49
7,Maldon,Essex,England,UK,10m&Under,Whiting,Demersal,0.0093,0.0079,5.53
7,Mallaig,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.441,0.441,1085.52
7,Mallaig,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0128,0.0128,181.13
7,Mallaig,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.1113,1.1113,6567.79
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Brill,Demersal,0.0031,0.0027,19.76
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,2.2846,1.9526,5407.9
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Gurnard,Demersal,0.5,0.5,200
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,96.2666,82.4975,105439.25
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,0.2154,0.194,272.32
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Halibut,Demersal,0.002,0.0019,11.4
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Lemon Sole,Demersal,0.3235,0.3082,794.67
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Ling,Demersal,7.7346,6.7846,7668.46
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,7.244,6.8349,9242.36
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,40.4771,33.1778,115661.19
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,256.474,154.4418,897099.72
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,2.8993,2.7928,1046.88
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Other Shellfish,Shellfish,0.33,0.33,310
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,0.1717,0.1633,269.01
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Pollack (Lythe),Demersal,0.0207,0.0175,70.56
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,0.8812,0.7407,717.45
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,16.7906,16.7906,42542.83
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,2.8244,2.5078,3140.24
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Sole,Demersal,0.1576,0.1517,866.92
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.3139,0.3139,1036.01
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Turbot,Demersal,0.2592,0.2379,2464.11
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,1.9468,1.7926,1787.62
7,Mallaig,Highlands and Islands,Scotland,UK,Over10m,Witch,Demersal,2.2309,2.1207,1816.84
7,Maryport,Cumbria,England,UK,10m&Under,Skates and Rays,Demersal,0.0109,0.0052,5.25
7,Maryport,Cumbria,England,UK,10m&Under,Sole,Demersal,0.0861,0.0829,436.85
7,Maryport,Cumbria,England,UK,Over10m,Brill,Demersal,0.1928,0.1772,676.9
7,Maryport,Cumbria,England,UK,Over10m,Dogfish,Demersal,0.3999,0.3999,88
7,Maryport,Cumbria,England,UK,Over10m,Gurnard,Demersal,0.0353,0.0347,31.34
7,Maryport,Cumbria,England,UK,Over10m,Haddock,Demersal,0.0023,0.002,3.3
7,Maryport,Cumbria,England,UK,Over10m,Hake,Demersal,0.0022,0.002,2
7,Maryport,Cumbria,England,UK,Over10m,Monks or Anglers,Demersal,0.0512,0.0441,151.89
7,Maryport,Cumbria,England,UK,Over10m,Nephrops,Shellfish,5.2115,3.9594,23446.78
7,Maryport,Cumbria,England,UK,Over10m,Plaice,Demersal,0.8883,0.8648,771.55
7,Maryport,Cumbria,England,UK,Over10m,Scallops,Shellfish,1.89,1.89,1147.65
7,Maryport,Cumbria,England,UK,Over10m,Shrimps and Prawns,Shellfish,0.33,0.33,1224.3
7,Maryport,Cumbria,England,UK,Over10m,Skates and Rays,Demersal,0.757,0.6601,418.93
7,Maryport,Cumbria,England,UK,Over10m,Sole,Demersal,0.0547,0.053,360.53
7,Maryport,Cumbria,England,UK,Over10m,Turbot,Demersal,0.0137,0.0127,77.95
7,Maryport,Cumbria,England,UK,Over10m,Whelks,Shellfish,3.633,3.633,4865.65
7,Maryport,Cumbria,England,UK,Over10m,Witch,Demersal,0.0009,0.0008,0.6
7,Menai Bridge,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.075,0.0667,834.75
7,Menai Bridge,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.0215,0.0215,378.48
7,Menai Bridge,West Wales and the Valleys,Wales,UK,10m&Under,Pollack (Lythe),Demersal,0.0033,0.0033,9.9
7,Mersey Estuary,Merseyside,England,UK,10m&Under,Crabs,Shellfish,0.008,0.008,28
7,Methil and Leven,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.932,0.932,2393.92
7,Methil and Leven,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.6726,0.6726,9517.32
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,1.096,1.096,11221.65
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Bream,Demersal,0.0532,0.0532,559.29
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Brill,Demersal,0.0491,0.0462,411.67
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.0305,0.0264,95.72
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,3.1748,2.2379,5554.78
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Cuttlefish,Shellfish,0.0012,0.0012,6.67
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Dogfish,Demersal,0.0707,0.0648,32.59
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.1675,0.1675,166.57
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,2.2127,1.8922,4803.73
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Hake,Demersal,0.0119,0.011,36.3
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Horse Mackerel,Pelagic,1.4652,1.4652,737.41
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Lemon Sole,Demersal,0.2144,0.2068,1134.89
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.0462,0.0408,136.06
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.2251,0.2251,2750.32
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,13.9691,13.9691,26688.59
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Megrim,Demersal,0.1047,0.0993,169.4
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,0.6356,0.2127,2299.11
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.1965,0.1965,1488.55
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,1.5406,1.4568,2251.98
7,Mevagissey,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Pelagic,Pelagic,0.0139,0.0139,42.12
